1	0.0	0.1	0.0	0.1	90.0	-0.07
2	0.0	0.0	0.0	0.0	0.0	-0.03
3	0.0	-0.2	0.0	0.2	180.0	-0.35
4	0.0	0.0	-0.4	0.4	180.0	-0.32
5	0.0	0.0	-0.3	0.3	180.0	-0.45
6	0.0	-0.1	-0.2	0.2	206.6	-0.23
7	0.0	0.3	-0.1	0.3	108.4	-0.42
8	0.0	0.0	-0.1	0.1	180.0	0.05
9	0.0	0.1	-0.5	0.5	168.7	-0.58
10	0.0	0.1	-0.1	0.1	135.0	-0.2
11	0.0	0.3	-0.8	0.9	159.4	-0.71
12	0.0	0.3	0.1	0.3	71.6	-0.47
13	0.0	-0.2	-0.3	0.4	213.7	-0.67
14	0.0	0.1	-0.1	0.1	135.0	-0.2
15	0.0	-0.1	0.0	0.1	180.0	-0.1
16	0.0	-0.1	-0.3	0.3	198.4	-0.29
17	0.0	-0.1	0.0	0.1	180.0	0.02
18	0.0	0.0	0.0	0.0	0.0	-1.02
19	0.0	0.0	0.2	0.2	0.0	-0.09
20	0.0	0.1	0.0	0.1	90.0	0.02
21	0.0	0.0	-0.1	0.1	180.0	-0.07
22	0.0	0.1	-0.3	0.3	161.6	-0.11
23	0.0	0.0	-0.4	0.4	180.0	-0.45
24	0.0	0.2	-0.5	0.5	158.2	-0.92
25	0.0	0.1	0.0	0.1	90.0	-1.17
26	0.0	0.3	0.1	0.3	71.6	-0.53
27	0.0	0.0	-0.1	0.1	180.0	-0.08
28	0.0	0.3	-0.2	0.4	123.7	0.06
29	0.0	-0.1	0.0	0.1	180.0	-1.14
30	0.0	-0.3	-0.3	0.4	225.0	-0.87
31	0.0	-0.4	-0.3	0.5	233.1	-0.84
32	0.0	0.0	0.3	0.3	0.0	-0.59
33	0.0	-0.3	0.0	0.3	180.0	-0.4
34	0.0	0.0	0.0	0.0	0.0	0.04
35	0.0	0.2	-0.1	0.2	116.6	-0.48
36	0.0	-0.3	0.1	0.3	288.4	-0.52
37	0.0	0.4	-0.4	0.6	135.0	-0.96
38	0.0	0.3	-0.4	0.5	143.1	-0.27
39	0.0	0.1	-0.3	0.3	161.6	-0.34
40	0.0	0.3	0.0	0.3	90.0	-0.61
41	0.0	-0.1	-0.1	0.1	225.0	-0.95
42	0.0	0.1	-0.4	0.4	166.0	0.14
43	0.0	0.3	-0.1	0.3	108.4	-0.37
44	0.0	0.0	0.2	0.2	0.0	-0.31
45	0.0	0.1	0.0	0.1	90.0	-0.26
46	0.0	-0.3	0.0	0.3	180.0	-0.48
47	0.0	0.0	-0.3	0.3	180.0	-0.49
